Code,Date,Close,Volume
DIA,2020-08-28,258.40289306640625,2715500
DIA,2020-08-31,256.2218322753906,4070100
DIA,2020-09-01,258.4840087890625,3023600
DIA,2020-09-02,262.4677734375,3464300
DIA,2020-09-03,255.37440490722656,6118500
DIA,2020-09-04,253.95947265625,7145800
DIA,2020-09-08,248.23617553710938,4780100
DIA,2020-09-09,252.22879028320312,3488900
DIA,2020-09-10,248.5697021484375,3455800
DIA,2020-09-11,249.7414093017578,2787500
DIA,2020-09-14,252.84178161621094,2371700
DIA,2020-09-15,252.8869171142578,2331800
DIA,2020-09-16,253.29249572753906,2651800
DIA,2020-09-17,251.97662353515625,3305300
DIA,2020-09-18,249.82371520996094,3156700
DIA,2020-09-21,245.234130859375,5936900
DIA,2020-09-22,246.47183227539062,3169800
DIA,2020-09-23,241.74673461914062,3575900
DIA,2020-09-24,242.21649169921875,4432100
DIA,2020-09-25,245.4690399169922,3606800
DIA,2020-09-28,249.2635955810547,2790200
DIA,2020-09-29,247.9263916015625,1971100
DIA,2020-09-30,250.7091064453125,4028500
DIA,2020-10-01,251.2873077392578,2968000
DIA,2020-10-02,250.07667541503906,4771600
DIA,2020-10-05,254.33197021484375,1862500
DIA,2020-10-06,250.90785217285156,4364400
DIA,2020-10-07,255.6059112548828,2422600
DIA,2020-10-08,256.8435363769531,2148000
DIA,2020-10-09,258.3252258300781,2549100
DIA,2020-10-12,260.6109924316406,2534800
DIA,2020-10-13,259.0570068359375,2430600
DIA,2020-10-14,257.6023864746094,2264000
DIA,2020-10-15,257.5211486816406,3128000
DIA,2020-10-16,258.4675598144531,2409300
DIA,2020-10-19,254.9063262939453,2837600
DIA,2020-10-20,255.73789978027344,3339000
DIA,2020-10-21,254.8520965576172,2907100
DIA,2020-10-22,256.3705749511719,2324200
DIA,2020-10-23,256.0903625488281,2161000
DIA,2020-10-26,250.36013793945312,5140600
DIA,2020-10-27,248.24517822265625,3029800
DIA,2020-10-28,239.947998046875,5815200
DIA,2020-10-29,240.95126342773438,5479400
DIA,2020-10-30,239.5684356689453,5271200
DIA,2020-11-02,243.31033325195312,5062900
DIA,2020-11-03,248.23614501953125,4343000
DIA,2020-11-04,251.7248992919922,6766400
DIA,2020-11-05,256.6055603027344,4316200
DIA,2020-11-06,255.98182678222656,3078200
DIA,2020-11-09,263.6645812988281,10839300
DIA,2020-11-10,266.18621826171875,4354500
DIA,2020-11-11,265.8245849609375,2910400
DIA,2020-11-12,263.05889892578125,4361900
DIA,2020-11-13,266.76470947265625,3090400
DIA,2020-11-16,271.1300964355469,4615000
DIA,2020-11-17,269.6207275390625,4049200
DIA,2020-11-18,266.4120788574219,3566400
DIA,2020-11-19,266.9272766113281,3266600
DIA,2020-11-20,264.9814453125,3090200
DIA,2020-11-23,268.0251159667969,2855600
DIA,2020-11-24,272.13763427734375,4022700
DIA,2020-11-25,270.6067199707031,2629200
DIA,2020-11-27,271.0596008300781,1518000
DIA,2020-11-30,268.6864318847656,4159300
DIA,2020-12-01,270.33502197265625,2841100
DIA,2020-12-02,271.0052490234375,2481700
DIA,2020-12-03,271.80242919921875,3140900
DIA,2020-12-04,274.09423828125,2747300
DIA,2020-12-07,272.7444763183594,2589900
DIA,2020-12-08,273.74078369140625,2205400
DIA,2020-12-09,272.5451965332031,3074500
DIA,2020-12-10,272.2371826171875,2413000
DIA,2020-12-11,272.5904541015625,2454300
DIA,2020-12-14,270.9329833984375,3646100
DIA,2020-12-15,274.12127685546875,4211500
DIA,2020-12-16,273.69561767578125,1977300
DIA,2020-12-17,274.9093933105469,3002900
DIA,2020-12-18,274.0,4442100
DIA,2020-12-21,274.2178649902344,6340800
DIA,2020-12-22,272.339111328125,2698200
DIA,2020-12-23,273.43731689453125,2714400
DIA,2020-12-24,274.10906982421875,1955700
DIA,2020-12-28,275.9058532714844,2382400
DIA,2020-12-29,275.4158630371094,2319600
DIA,2020-12-30,276.0238952636719,2081300
DIA,2020-12-31,277.53045654296875,2797000
DIA,2021-01-04,274.3811950683594,5106600
DIA,2021-01-05,275.7607727050781,3355200
DIA,2021-01-06,279.72686767578125,7290300
DIA,2021-01-07,281.8053894042969,4107900
DIA,2021-01-08,282.2953796386719,3234900
DIA,2021-01-11,281.50567626953125,2811400
DIA,2021-01-12,282.02313232421875,2290900
DIA,2021-01-13,281.9231262207031,1854400
DIA,2021-01-14,281.39678955078125,3232400
DIA,2021-01-15,279.7607116699219,4009100
DIA,2021-01-19,280.8501892089844,2781700
DIA,2021-01-20,283.0747375488281,2398400
DIA,2021-01-21,283.16546630859375,1930000
DIA,2021-01-22,281.44024658203125,2049700
DIA,2021-01-25,281.14984130859375,4546400
DIA,2021-01-26,280.91387939453125,2256100
DIA,2021-01-27,275.3480224609375,5743100
DIA,2021-01-28,277.8994445800781,6392100
DIA,2021-01-29,272.2156066894531,5929900
DIA,2021-02-01,274.22222900390625,3138600
DIA,2021-02-02,278.5803527832031,3090500
DIA,2021-02-03,278.9797668457031,2087800
DIA,2021-02-04,282.07598876953125,2638800
DIA,2021-02-05,282.8658447265625,1955600
DIA,2021-02-08,284.99969482421875,1690000
DIA,2021-02-09,285.02691650390625,1798700
DIA,2021-02-10,285.5533752441406,3048000
DIA,2021-02-11,285.7169494628906,1937100
DIA,2021-02-12,286.04376220703125,2479500
DIA,2021-02-16,286.5340881347656,1836300
DIA,2021-02-17,287.4600830078125,2007400
DIA,2021-02-18,286.51593017578125,2609600
DIA,2021-02-19,286.4804992675781,2314900
DIA,2021-02-22,286.7442321777344,2978000
DIA,2021-02-23,286.9079895019531,5723400
DIA,2021-02-24,290.6741027832031,4290300
DIA,2021-02-25,285.6253967285156,7648600
DIA,2021-02-26,281.5044250488281,7925600
DIA,2021-03-01,287.08990478515625,4749700
DIA,2021-03-02,285.8162536621094,4075700
DIA,2021-03-03,284.724609375,5148100
DIA,2021-03-04,281.6225280761719,8577600
DIA,2021-03-05,286.7713928222656,7016100
DIA,2021-03-08,289.50970458984375,8230700
DIA,2021-03-09,289.8371887207031,5829900
DIA,2021-03-10,294.1309814453125,6472200
DIA,2021-03-11,295.95037841796875,5745900
DIA,2021-03-12,298.6612243652344,4257200
DIA,2021-03-15,300.2805480957031,4456000
DIA,2021-03-16,299.16162109375,3270600
DIA,2021-03-17,300.8990783691406,4338200
DIA,2021-03-18,299.61639404296875,5376500
DIA,2021-03-19,297.1744384765625,5628800
DIA,2021-03-22,298.29559326171875,3807600
DIA,2021-03-23,295.3967590332031,5068400
DIA,2021-03-24,295.4149169921875,6099000
DIA,2021-03-25,297.33843994140625,5557900
DIA,2021-03-26,301.3674621582031,4956600
DIA,2021-03-29,302.3246154785156,5200900
DIA,2021-03-30,301.55889892578125,4568800
DIA,2021-03-31,300.9755859375,3763700
DIA,2021-04-01,302.1332092285156,5936100
DIA,2021-04-05,305.5514831542969,5632700
DIA,2021-04-06,304.7949523925781,2987500
DIA,2021-04-07,304.7949523925781,2658500
DIA,2021-04-08,305.4876708984375,2665000
DIA,2021-04-09,307.97613525390625,3034700
DIA,2021-04-12,307.69354248046875,2951500
DIA,2021-04-13,307.0008850097656,3391700
DIA,2021-04-14,307.67535400390625,3966800
DIA,2021-04-15,310.3279724121094,3881800
DIA,2021-04-16,311.72503662109375,3748900
DIA,2021-04-19,310.71282958984375,3222800
DIA,2021-04-20,308.3146667480469,3762900
DIA,2021-04-21,311.2142639160156,4191200
DIA,2021-04-22,308.3146667480469,4962500
DIA,2021-04-23,310.4210205078125,3613900
DIA,2021-04-26,309.9103698730469,2090900
DIA,2021-04-27,309.8740234375,2732700
DIA,2021-04-28,308.5426025390625,3025100
DIA,2021-04-29,310.54864501953125,3688400
DIA,2021-04-30,309.0624694824219,2909600
DIA,2021-05-03,311.0410461425781,2698400
DIA,2021-05-04,311.3875732421875,4478300
DIA,2021-05-05,312.10797119140625,3506100
DIA,2021-05-06,315.0533142089844,4276700
DIA,2021-05-07,317.2143859863281,3526500
DIA,2021-05-10,317.0867614746094,6092500
DIA,2021-05-11,312.68243408203125,8396400
DIA,2021-05-12,306.38153076171875,7034100
DIA,2021-05-13,310.4391784667969,5741300
DIA,2021-05-14,313.9133605957031,4677300
DIA,2021-05-17,313.35711669921875,3262200
DIA,2021-05-18,311.0410461425781,3462300
DIA,2021-05-19,309.518310546875,7223900
DIA,2021-05-20,311.4148864746094,4532800
DIA,2021-05-21,312.5325012207031,4481000
DIA,2021-05-24,314.28680419921875,2531800
DIA,2021-05-25,313.5739440917969,2623200
DIA,2021-05-26,313.65625,2064500
DIA,2021-05-27,314.87139892578125,3026200
DIA,2021-05-28,315.8219299316406,2641400
DIA,2021-06-01,316.03204345703125,2584300
DIA,2021-06-02,316.4797058105469,2576700
DIA,2021-06-03,316.169189453125,4436400
DIA,2021-06-04,317.8868713378906,2594200
DIA,2021-06-07,316.6898193359375,2224300
DIA,2021-06-08,316.4614562988281,2748700
DIA,2021-06-09,315.0451354980469,2591200
DIA,2021-06-10,315.21881103515625,3089400
DIA,2021-06-11,315.3466491699219,3003000
DIA,2021-06-14,314.5975036621094,2527000
DIA,2021-06-15,313.78424072265625,2138500
DIA,2021-06-16,311.3628845214844,4032000
DIA,2021-06-17,309.43487548828125,5169100
DIA,2021-06-18,304.6793518066406,7126600
DIA,2021-06-21,310.0050354003906,5435700
DIA,2021-06-22,310.6181640625,4042100
DIA,2021-06-23,310.0050354003906,3082700
DIA,2021-06-24,312.9331359863281,3704700
DIA,2021-06-25,315.193359375,3638000
DIA,2021-06-28,313.6835632324219,3606300
DIA,2021-06-29,313.7384033203125,2375800
DIA,2021-06-30,315.65087890625,3778900
DIA,2021-07-01,316.9410705566406,3606900
DIA,2021-07-02,318.3868713378906,3013500
DIA,2021-07-06,316.4470520019531,3910600
DIA,2021-07-07,317.4537048339844,3347000
DIA,2021-07-08,315.12933349609375,6379900
DIA,2021-07-09,319.10992431640625,5063100
DIA,2021-07-12,320.2993469238281,3999800
DIA,2021-07-13,319.3568420410156,3310200
DIA,2021-07-14,319.7320251464844,3933300
DIA,2021-07-15,320.217041015625,5082600
DIA,2021-07-16,317.4765625,5710400
DIA,2021-07-19,311.1956787109375,9715300
DIA,2021-07-20,315.95672607421875,5802200
DIA,2021-07-21,318.6211853027344,3056800
DIA,2021-07-22,318.86834716796875,2429300
DIA,2021-07-23,320.9833984375,4142300
DIA,2021-07-26,321.7525634765625,2466600
DIA,2021-07-27,321.0291748046875,3902600
DIA,2021-07-28,319.87554931640625,3697700
DIA,2021-07-29,321.2123107910156,2425700
DIA,2021-07-30,319.9853210449219,3576700
DIA,2021-08-02,318.95068359375,2827100
DIA,2021-08-03,321.45953369140625,3819300
DIA,2021-08-04,318.6211853027344,3118500
DIA,2021-08-05,321.0201110839844,2261400
DIA,2021-08-06,322.3750915527344,2123700
DIA,2021-08-09,321.514404296875,2322500
DIA,2021-08-10,322.961181640625,2841000
DIA,2021-08-11,324.98455810546875,3422500
DIA,2021-08-12,325.25018310546875,3118600
DIA,2021-08-13,325.39666748046875,2414900
DIA,2021-08-16,326.4770812988281,3634600
DIA,2021-08-17,323.9682922363281,5019600
DIA,2021-08-18,320.5714416503906,4038000
DIA,2021-08-19,319.9853210449219,5442200
DIA,2021-08-20,322.0867919921875,3394800
DIA,2021-08-23,324.1871032714844,3569200
DIA,2021-08-24,324.45318603515625,1981400
DIA,2021-08-25,324.85662841796875,2434700
DIA,2021-08-26,323.0039978027344,3008900
DIA,2021-08-27,325.21441650390625,3163700
DIA,2021-08-30,324.764892578125,2482000
DIA,2021-08-31,324.6181640625,2913800
DIA,2021-09-01,324.27886962890625,2739200
DIA,2021-09-02,325.48956298828125,2390000
DIA,2021-09-03,324.82000732421875,2465400
DIA,2021-09-07,322.3435974121094,3168500
DIA,2021-09-08,321.6922607421875,3075700
DIA,2021-09-09,320.3900146484375,3484700
DIA,2021-09-10,317.9960021972656,4539000
DIA,2021-09-13,320.3807067871094,5439700
DIA,2021-09-14,317.7850036621094,3902200
DIA,2021-09-15,319.9404296875,3267300
DIA,2021-09-16,319.35333251953125,3646000
DIA,2021-09-17,317.6952819824219,5380900
DIA,2021-09-20,311.9598388671875,10010600
DIA,2021-09-21,311.6932373046875,6071100
DIA,2021-09-22,314.8092041015625,6862700
DIA,2021-09-23,319.4600830078125,5592200
DIA,2021-09-24,319.74505615234375,3121600
DIA,2021-09-27,320.4250793457031,3426000
DIA,2021-09-28,315.1951904296875,7493800
DIA,2021-09-29,315.9765625,4116600
DIA,2021-09-30,310.939453125,7926000
DIA,2021-10-01,315.4342346191406,6219800
DIA,2021-10-04,312.5205383300781,7037700
DIA,2021-10-05,315.38818359375,3826100
DIA,2021-10-06,316.2981872558594,6276300
DIA,2021-10-07,319.5244445800781,5310400
DIA,2021-10-08,319.4323425292969,3658300
DIA,2021-10-11,317.0887756347656,4098400
DIA,2021-10-12,315.98565673828125,5100300
DIA,2021-10-13,316.0869445800781,4189100
DIA,2021-10-14,320.9031982421875,4473900
DIA,2021-10-15,324.4310607910156,4206800
DIA,2021-10-18,324.1092224121094,3310600
DIA,2021-10-19,325.91143798828125,2380900
DIA,2021-10-20,327.3550720214844,2873800
DIA,2021-10-21,327.2906188964844,2243800
DIA,2021-10-22,328.0076904296875,3872300
DIA,2021-10-25,328.7525939941406,2518200
DIA,2021-10-26,328.7065734863281,3182200
DIA,2021-10-27,326.3895568847656,3542100
DIA,2021-10-28,328.5227355957031,2490500
DIA,2021-10-29,329.3777160644531,2979600
DIA,2021-11-01,330.2054443359375,2548400
DIA,2021-11-02,331.5294189453125,2629000
DIA,2021-11-03,332.439453125,3557400
DIA,2021-11-04,332.24652099609375,3870900
DIA,2021-11-05,334.0393371582031,4489000
DIA,2021-11-08,334.97735595703125,3056000
DIA,2021-11-09,334.02105712890625,3680600
DIA,2021-11-10,331.9890441894531,3529000
DIA,2021-11-11,330.508544921875,2461200
DIA,2021-11-12,332.1821594238281,3099800
DIA,2021-11-15,332.1453552246094,2555000
DIA,2021-11-16,332.7796630859375,2728600
DIA,2021-11-17,330.8673400878906,2976000
DIA,2021-11-18,330.40771484375,3438100
DIA,2021-11-19,327.88433837890625,3542200
DIA,2021-11-22,328.1513977050781,4929200
DIA,2021-11-23,329.8280334472656,5789300
DIA,2021-11-24,329.8374328613281,4246700
DIA,2021-11-26,321.5370178222656,9075000
DIA,2021-11-29,323.53594970703125,5243000
DIA,2021-11-30,317.74127197265625,9543500
DIA,2021-12-01,313.65081787109375,8415000
DIA,2021-12-02,319.3166198730469,8326400
DIA,2021-12-03,318.97564697265625,11365300
DIA,2021-12-06,325.0376281738281,7026500
DIA,2021-12-07,329.57025146484375,5271500
DIA,2021-12-08,329.80035400390625,3355600
DIA,2021-12-09,329.9110107421875,3774500
DIA,2021-12-10,331.8641662597656,3855200
DIA,2021-12-13,328.9253234863281,4563000
DIA,2021-12-14,328.1238098144531,4079700
DIA,2021-12-15,331.47711181640625,9274900
DIA,2021-12-16,331.1362609863281,9493700
DIA,2021-12-17,326.385009765625,10638300
DIA,2021-12-20,322.36083984375,7303400
DIA,2021-12-21,327.5663146972656,4693300
DIA,2021-12-22,329.85528564453125,2999500
DIA,2021-12-23,331.6734924316406,2655000
DIA,2021-12-27,334.959228515625,2594300
DIA,2021-12-28,335.94677734375,3048500
DIA,2021-12-29,336.73126220703125,3012200
DIA,2021-12-30,336.0207214355469,2863200
DIA,2021-12-31,335.32843017578125,3133800
DIA,2022-01-03,337.5066223144531,5624100
DIA,2022-01-04,339.5277404785156,5462200
DIA,2022-01-05,336.0390930175781,7638000
DIA,2022-01-06,334.47003173828125,7019800
DIA,2022-01-07,334.396240234375,5806300
DIA,2022-01-10,332.9933166503906,8091800
DIA,2022-01-11,334.6084899902344,7310900
DIA,2022-01-12,334.98687744140625,4493200
DIA,2022-01-13,333.3717346191406,6418100
DIA,2022-01-14,331.4704895019531,8575400
DIA,2022-01-18,326.5879821777344,8166100
DIA,2022-01-19,323.3575439453125,7386500
DIA,2022-01-20,320.5702819824219,8968700
DIA,2022-01-21,316.208984375,16301600
DIA,2022-01-24,317.5574035644531,29707000
DIA,2022-01-25,316.77227783203125,18657900
DIA,2022-01-26,315.38677978515625,19047300
DIA,2022-01-27,315.4698486328125,12854100
DIA,2022-01-28,320.60540771484375,12008900
DIA,2022-01-31,324.2723388671875,8379100
DIA,2022-02-01,326.9139404296875,7636000
DIA,2022-02-02,328.84429931640625,8856400
DIA,2022-02-03,324.1799621582031,9339900
DIA,2022-02-04,324.07818603515625,8532300
DIA,2022-02-07,324.10601806640625,4746200
DIA,2022-02-08,327.468017578125,4568400
DIA,2022-02-09,330.3590393066406,4781700
DIA,2022-02-10,325.6300354003906,10298500
DIA,2022-02-11,320.7716064453125,8211500
DIA,2022-02-14,319.47857666015625,7315100
DIA,2022-02-15,323.4778747558594,4932200
DIA,2022-02-16,322.9698791503906,4496500
DIA,2022-02-17,317.437255859375,4433500
DIA,2022-02-18,315.4197998046875,6193700
DIA,2022-02-22,310.82232666015625,7942700
DIA,2022-02-23,306.6689758300781,5732600
DIA,2022-02-24,307.4275207519531,14167100
DIA,2022-02-25,315.01287841796875,9496300
DIA,2022-02-28,313.9027404785156,8217300
DIA,2022-03-01,308.1860046386719,8532900
DIA,2022-03-02,313.5882873535156,6836200
DIA,2022-03-03,312.783447265625,7790700
DIA,2022-03-04,311.2479553222656,6025000
DIA,2022-03-07,303.84759521484375,6590800
DIA,2022-03-08,302.0530090332031,8209800
DIA,2022-03-09,308.4080505371094,4669200
DIA,2022-03-10,307.2146911621094,3317400
DIA,2022-03-11,305.2814025878906,6923400
DIA,2022-03-14,305.32763671875,5640600
DIA,2022-03-15,310.9888610839844,6648500
DIA,2022-03-16,315.7713317871094,9577100
DIA,2022-03-17,319.55474853515625,6032900
DIA,2022-03-18,321.8836669921875,5903900
DIA,2022-03-21,320.260986328125,4329900
DIA,2022-03-22,322.764404296875,4430800
DIA,2022-03-23,318.3790588378906,4098700
DIA,2022-03-24,321.76312255859375,3550000
DIA,2022-03-25,323.13525390625,3206200
DIA,2022-03-28,324.0160217285156,2962400
DIA,2022-03-29,327.2423400878906,4711800
DIA,2022-03-30,326.4543151855469,3909800
DIA,2022-03-31,321.5497131347656,3978900
DIA,2022-04-01,322.6438293457031,3560200
DIA,2022-04-04,323.7842102050781,3829900
DIA,2022-04-05,321.0956115722656,4331700
DIA,2022-04-06,319.6214904785156,5431300
DIA,2022-04-07,320.7526550292969,4599900
DIA,2022-04-08,322.0505065917969,4535900
DIA,2022-04-11,318.1843566894531,5344400
DIA,2022-04-12,317.27593994140625,4501400
DIA,2022-04-13,320.5578918457031,3605000
DIA,2022-04-14,319.3114318847656,4179600
DIA,2022-04-18,319.13525390625,3939000
DIA,2022-04-19,323.7911071777344,4261200
DIA,2022-04-20,326.0259704589844,5677000
DIA,2022-04-21,322.4832763671875,5369600
DIA,2022-04-22,313.7280578613281,6855100
DIA,2022-04-25,315.8519287109375,6806600
DIA,2022-04-26,308.3303527832031,7619800
DIA,2022-04-27,308.8683166503906,6894400
DIA,2022-04-28,314.6741638183594,5976600
DIA,2022-04-29,305.77069091796875,6495600
DIA,2022-05-02,306.7445373535156,9221700
DIA,2022-05-03,307.21746826171875,6051000
DIA,2022-05-04,315.8797607421875,10569700
DIA,2022-05-05,306.28076171875,9101200
DIA,2022-05-06,305.1955871582031,10644200
DIA,2022-05-09,299.1950988769531,7817200
DIA,2022-05-10,298.4808044433594,7716500
DIA,2022-05-11,295.35546875,9374700
DIA,2022-05-12,294.5949401855469,6790800
DIA,2022-05-13,298.8518981933594,4236700
DIA,2022-05-16,299.362060546875,3692600
DIA,2022-05-17,303.36859130859375,3316800
DIA,2022-05-18,292.6564025878906,3659000
DIA,2022-05-19,290.4582214355469,3836700
DIA,2022-05-20,290.4444274902344,4654000
DIA,2022-05-23,296.4129333496094,4484600
DIA,2022-05-24,296.9242248535156,5260500
DIA,2022-05-25,298.6813049316406,4612800
DIA,2022-05-26,303.4876403808594,3270200
DIA,2022-05-27,308.71234130859375,2773100
DIA,2022-05-31,306.9739074707031,4354000
DIA,2022-06-01,305.2633361816406,3721400
DIA,2022-06-02,309.3629455566406,3718800
